Date,TeamA,TeamB,ScoreA,ScoreB,Tournament,Location,RatingChangeA,RatingChangeB,NewRatingA,NewRatingB
2023-06-15,Spain,Italy,2,1,European Nations League,the Netherlands,+24,-24,1987,1925
2023-06-15,United States,Mexico,3,0,CONCACAF Nations League,the United States,+25,-25,1835,1778
2023-06-15,Canada,Panama,2,0,CONCACAF Nations League,the United States,+25,-25,1758,1647
2023-06-16,Taiwan,Thailand,2,2,Friendly,Taiwan,+8,-8,908,1369
2023-06-16,Sweden,New Zealand,4,1,Friendly,Sweden,+5,-5,1757,1524
2023-06-16,South Korea,Peru,0,1,Friendly,South Korea,-11,+11,1768,1856
2023-06-16,Singapore,Papua New Guinea,2,2,Friendly,Singapore,0,0,1134,1223
2023-06-16,Serbia,Jordan,3,2,Friendly,Austria,+3,-3,1867,1589
2023-06-16,Poland,Germany,1,0,Friendly,Poland,+12,-12,1796,1933
2023-06-16,Colombia,Iraq,1,0,Friendly,Spain,+3,-3,1932,1616
2023-06-16,China,Myanmar,4,0,Friendly,China,+1,-1,1467,903
2023-06-16,Chile,Dominican Republic,5,0,Friendly,Chile,+1,-1,1708,1201
2023-06-16,Kyrgyzstan,Iran,1,5,Central Asian Nations Cup,Kyrgyzstan,-6,+6,1236,1784
2023-06-16,Wales,Armenia,2,4,European Championship qualifier,Wales,-54,+54,1680,1490
2023-06-16,North Macedonia,Ukraine,2,3,European Championship qualifier,North Macedonia,-11,+11,1530,1829
2023-06-16,Malta,England,0,4,European Championship qualifier,Malta,-2,+2,1269,2005
2023-06-16,Latvia,Turkey,2,3,European Championship qualifier,Latvia,-8,+8,1340,1710
2023-06-16,Kosovo,Romania,0,0,European Championship qualifier,Kosovo,+1,-1,1502,1620
2023-06-16,Kazakhstan,San Marino,3,0,European Championship qualifier,Italy,+2,-2,1419,781
2023-06-16,Israel,Belarus,2,1,European Championship qualifier,Hungary,+10,-10,1612,1394
2023-06-16,Greece,Ireland,2,1,European Championship qualifier,Greece,+14,-14,1697,1659
2023-06-16,France,Gibraltar,3,0,European Championship qualifier,Portugal,0,0,2113,1068
2023-06-16,Finland,Slovenia,2,0,European Championship qualifier,Finland,+22,-22,1694,1655
2023-06-16,Denmark,Northern Ireland,1,0,European Championship qualifier,Denmark,+3,-3,1857,1520
2023-06-16,Andorra,Switzerland,1,2,European Championship qualifier,Andorra,-1,+1,1120,1892
2023-06-16,Martinique,Saint Lucia,3,1,CONCACAF Championship qualifier,the United States,+8,-8,1408,1069
2023-06-16,Guadeloupe,Antigua and Barbuda,5,0,CONCACAF Championship qualifier,the United States,+38,-38,1218,1122
2023-06-16,Curaçao,Saint Kitts and Nevis,1,1,CONCACAF Championship qualifier,the United States,-8,+8,1338,1198
2023-06-17,Ecuador,Bolivia,1,0,Friendly,the United States,+4,-4,1844,1615
2023-06-17,Djibouti,Pakistan,3,1,Friendly tournament,Mauritius,+19,-19,917,831
2023-06-17,Brazil,Guinea,4,1,Friendly,Spain,+1,-1,2121,1420
2023-06-17,Uzbekistan,Tajikistan,5,1,Central Asian Nations Cup,Uzbekistan,+7,-7,1625,1325
2023-06-17,Oman,Turkmenistan,2,0,Central Asian Nations Cup,Uzbekistan,+8,-8,1569,1235
2023-06-17,Zambia,Ivory Coast,3,0,African Nations Cup qualifier,Zambia,+47,-47,1508,1634
2023-06-17,South Africa,Morocco,2,1,African Nations Cup qualifier,South Africa,+32,-32,1574,1839
2023-06-17,Equatorial Guinea,Tunisia,1,0,African Nations Cup qualifier,Equatorial Guinea,+30,-30,1499,1727
2023-06-17,Comoros,Lesotho,1,0,African Nations Cup qualifier,South Africa,+19,-19,1255,1200
2023-06-17,Botswana,Libya,1,0,African Nations Cup qualifier,Botswana,+15,-15,1343,1327
2023-06-17,Benin,Senegal,1,1,African Nations Cup qualifier,Benin,+13,-13,1394,1742
2023-06-17,Angola,Central African Republic,2,1,African Nations Cup qualifier,Cameroon,+16,-16,1423,1324
2023-06-17,Portugal,Bosnia and Herzegovina,3,0,European Championship qualifier,Portugal,+4,-4,2008,1603
2023-06-17,Norway,Scotland,1,2,European Championship qualifier,Norway,-23,+23,1721,1821
2023-06-17,Montenegro,Hungary,0,0,European Championship qualifier,Montenegro,+10,-10,1559,1821
2023-06-17,Luxembourg,Liechtenstein,2,0,European Championship qualifier,Luxembourg,+2,-2,1434,969
2023-06-17,Lithuania,Bulgaria,1,1,European Championship qualifier,Lithuania,+7,-7,1263,1485
2023-06-17,Iceland,Slovakia,1,2,European Championship qualifier,Iceland,-22,+22,1502,1617
2023-06-17,Faroe Islands,Czechia,0,3,European Championship qualifier,the Faroe Islands,-7,+7,1300,1792
2023-06-17,Cyprus,Georgia,1,2,European Championship qualifier,Cyprus,-10,+10,1347,1662
2023-06-17,Belgium,Austria,1,1,European Championship qualifier,Belgium,-15,+15,1973,1774
2023-06-17,Azerbaijan,Estonia,1,1,European Championship qualifier,Azerbaijan,-4,+4,1408,1449
2023-06-17,Albania,Moldova,2,0,European Championship qualifier,Albania,+6,-6,1544,1243
2023-06-17,Puerto Rico,Suriname,0,0,CONCACAF Championship qualifier,the United States,+11,-11,1119,1304
2023-06-17,Grenada,Guyana,1,1,CONCACAF Championship qualifier,the United States,+5,-5,1115,1197
2023-06-17,French Guiana,Sint Maarten,4,1,CONCACAF Championship qualifier,the United States,+4,-4,1311,834
2023-06-18,Venezuela,Guatemala,1,0,Friendly,the United States,+4,-4,1700,1474
2023-06-18,Singapore,Solomon Islands,1,1,Friendly,Singapore,0,0,1134,1243
2023-06-18,Paraguay,Nicaragua,2,0,Friendly,Paraguay,+1,-1,1719,1277
2023-06-18,Mauritius,Kenya,1,0,Friendly tournament,Mauritius,+26,-26,956,1349
2023-06-18,India,Lebanon,2,0,Friendly tournament,India,+20,-20,1264,1293
2023-06-18,Egypt,South Sudan,3,0,Friendly,Egypt,+1,-1,1685,1119
2023-06-18,Togo,Eswatini,2,0,African Nations Cup qualifier,South Africa,+26,-26,1360,1266
2023-06-18,Tanzania,Niger,1,0,African Nations Cup qualifier,Tanzania,+11,-11,1326,1228
2023-06-18,Rwanda,Mozambique,0,2,African Nations Cup qualifier,Rwanda,-36,+36,1249,1346
2023-06-18,Nigeria,Sierra Leone,3,2,African Nations Cup qualifier,Liberia,+7,-7,1618,1329
2023-06-18,Madagascar,Ghana,0,0,African Nations Cup qualifier,Madagascar,+13,-13,1243,1583
2023-06-18,Gabon,Democratic Republic of Congo,0,2,African Nations Cup qualifier,Gabon,-37,+37,1434,1520
2023-06-18,Congo,Mali,0,2,African Nations Cup qualifier,Congo,-13,+13,1267,1611
2023-06-18,Cape Verde,Burkina Faso,3,1,African Nations Cup qualifier,Cape Verde,+31,-31,1522,1569
2023-06-18,Algeria,Uganda,2,1,African Nations Cup qualifier,Cameroon,+5,-5,1717,1379
2023-06-18,Netherlands,Italy,2,3,European Nations League,the Netherlands,-36,+36,1956,1961
2023-06-18,Croatia,Spain,0,0,European Nations League,the Netherlands,-2,+2,2011,1989
2023-06-18,Mexico,Panama,1,0,CONCACAF Nations League,the United States,+13,-13,1791,1634
2023-06-18,United States,Canada,2,0,CONCACAF Nations League,the United States,+16,-16,1851,1742
2023-06-19,Philippines,Taiwan,2,3,Friendly,the Philippines,-16,+16,1031,924
2023-06-19,New Zealand,Qatar,1,0,Friendly,Austria,+11,-11,1535,1545
2023-06-19,Myanmar,Macao,2,0,Friendly,China,+7,-7,910,687
2023-06-19,Jordan,Jamaica,2,1,Friendly,Austria,+9,-9,1598,1530
2023-06-19,Indonesia,Argentina,0,2,Friendly,Indonesia,0,0,1283,2147
2023-06-19,Hong Kong,Thailand,0,1,Friendly,Hong Kong,-6,+6,1121,1375
2023-06-19,Ukraine,Malta,1,0,European Championship qualifier,Slovakia,+2,-2,1831,1267
2023-06-19,Turkey,Wales,2,0,European Championship qualifier,Turkey,+19,-19,1729,1661
2023-06-19,Switzerland,Romania,2,2,European Championship qualifier,Switzerland,-16,+16,1876,1636
2023-06-19,Slovenia,Denmark,1,1,European Championship qualifier,Slovenia,+6,-6,1661,1851
2023-06-19,Northern Ireland,Kazakhstan,0,1,European Championship qualifier,Northern Ireland,-30,+30,1490,1449
2023-06-19,Israel,Andorra,2,1,European Championship qualifier,Israel,+1,-1,1613,1119
2023-06-19,Ireland,Gibraltar,3,0,European Championship qualifier,Ireland,+1,-1,1660,1067
2023-06-19,France,Greece,1,0,European Championship qualifier,France,+2,-2,2115,1695
2023-06-19,Finland,San Marino,6,0,European Championship qualifier,Finland,0,0,1694,781
2023-06-19,England,North Macedonia,7,0,European Championship qualifier,England,+3,-3,2008,1527
2023-06-19,Belarus,Kosovo,2,1,European Championship qualifier,Hungary,+26,-26,1420,1476
2023-06-19,Armenia,Latvia,2,1,European Championship qualifier,Armenia,+8,-8,1498,1332
2023-06-20,Vietnam,Syria,1,0,Friendly,Vietnam,+8,-8,1400,1413
2023-06-20,Uruguay,Cuba,2,0,Friendly,Uruguay,+1,-1,1917,1341
2023-06-20,South Korea,El Salvador,1,1,Friendly,South Korea,-8,+8,1760,1476
2023-06-20,Senegal,Brazil,4,2,Friendly,Portugal,+27,-27,1769,2094
2023-06-20,Montenegro,Czechia,1,4,Friendly,Montenegro,-11,+11,1548,1803
2023-06-20,Malaysia,Papua New Guinea,10,0,Friendly,Malaysia,+16,-16,1282,1207
2023-06-20,Japan,Peru,4,1,Friendly,Japan,+13,-13,1854,1843
2023-06-20,Haiti,Trinidad and Tobago,0,0,Friendly,the United States,-5,+5,1545,1378
2023-06-20,Germany,Colombia,0,2,Friendly,Germany,-19,+19,1914,1951
2023-06-20,Ecuador,Costa Rica,3,1,Friendly,the United States,+9,-9,1853,1690
2023-06-20,China,Palestine,2,0,Friendly,China,+10,-10,1477,1433
2023-06-20,Bolivia,Chile,0,0,Friendly,Bolivia,0,0,1615,1708
2023-06-20,Algeria,Tunisia,1,1,Friendly,Algeria,-3,+3,1714,1730
2023-06-20,Kyrgyzstan,Oman,0,1,Central Asian Nations Cup,Uzbekistan,-5,+5,1231,1574
2023-06-20,Uzbekistan,Iran,0,1,Central Asian Nations Cup,Uzbekistan,-17,+17,1608,1801
2023-06-20,Mauritania,Sudan,3,0,African Nations Cup qualifier,Morocco,+29,-29,1404,1286
2023-06-20,Ethiopia,Malawi,0,0,African Nations Cup qualifier,Mozambique,-3,+3,1311,1262
2023-06-20,Burundi,Namibia,3,2,African Nations Cup qualifier,Tanzania,+29,-29,1279,1390
2023-06-20,Scotland,Georgia,2,0,European Championship qualifier,Scotland,+11,-11,1832,1651
2023-06-20,Norway,Cyprus,3,1,European Championship qualifier,Norway,+4,-4,1725,1343
2023-06-20,Moldova,Poland,3,2,European Championship qualifier,Moldova,+37,-37,1280,1759
2023-06-20,Liechtenstein,Slovakia,0,1,European Championship qualifier,Liechtenstein,-2,+2,967,1619
2023-06-20,Iceland,Portugal,0,1,European Championship qualifier,Iceland,-4,+4,1498,2012
2023-06-20,Hungary,Lithuania,2,0,European Championship qualifier,Hungary,+1,-1,1822,1262
2023-06-20,Faroe Islands,Albania,1,3,European Championship qualifier,the Faroe Islands,-18,+18,1282,1562
2023-06-20,Estonia,Belgium,0,3,European Championship qualifier,Estonia,-6,+6,1443,1979
2023-06-20,Bulgaria,Serbia,1,1,European Championship qualifier,Bulgaria,+13,-13,1498,1854
2023-06-20,Bosnia and Herzegovina,Luxembourg,0,2,European Championship qualifier,Bosnia and Herzegovina,-49,+49,1554,1483
2023-06-20,Austria,Sweden,2,0,European Championship qualifier,Austria,+20,-20,1794,1737
2023-06-20,Martinique,Puerto Rico,2,0,CONCACAF Championship qualifier,the United States,+10,-10,1418,1109
2023-06-20,Guadeloupe,Guyana,2,0,CONCACAF Championship qualifier,the United States,+28,-28,1246,1169
2023-06-20,French Guiana,Saint Kitts and Nevis,1,1,CONCACAF Championship qualifier,the United States,-6,+6,1305,1204
2023-06-21,Kuwait,Nepal,3,1,South Asian Championship,India,+4,-4,1389,919
2023-06-21,India,Pakistan,4,0,South Asian Championship,India,+3,-3,1267,828
2023-06-22,Maldives,Bhutan,2,0,South Asian Championship,India,+6,-6,939,559
2023-06-22,Lebanon,Bangladesh,2,0,South Asian Championship,India,+5,-5,1298,857
2023-06-24,Kuwait,Pakistan,4,0,South Asian Championship,India,+3,-3,1392,825
2023-06-24,India,Nepal,2,0,South Asian Championship,India,+4,-4,1271,915
2023-06-24,United States,Jamaica,1,1,CONCACAF Championship,the United States,-21,+21,1830,1551
2023-06-25,Lebanon,Bhutan,4,1,South Asian Championship,India,+1,-1,1299,558
2023-06-25,Bangladesh,Maldives,3,1,South Asian Championship,India,+37,-37,894,902
2023-06-25,Trinidad and Tobago,Saint Kitts and Nevis,3,0,CONCACAF Championship,the United States,+24,-24,1402,1180
2023-06-25,Mexico,Honduras,4,0,CONCACAF Championship,the United States,+13,-13,1804,1456
2023-06-25,Haiti,Qatar,2,1,CONCACAF Championship,the United States,+25,-25,1570,1520
2023-06-26,Panama,Costa Rica,2,1,CONCACAF Championship,the United States,+29,-29,1663,1661
2023-06-26,Martinique,El Salvador,2,1,CONCACAF Championship,the United States,+29,-29,1447,1447
2023-06-27,Nepal,Pakistan,1,0,South Asian Championship,India,+15,-15,930,810
2023-06-27,India,Kuwait,1,1,South Asian Championship,India,+1,-1,1272,1391
2023-06-27,Guatemala,Cuba,1,0,CONCACAF Championship,the United States,+16,-16,1490,1325
2023-06-27,Canada,Guadeloupe,2,2,CONCACAF Championship,Canada,-23,+23,1719,1269
2023-06-28,Lebanon,Maldives,1,0,South Asian Championship,India,+4,-4,1303,898
2023-06-28,Bangladesh,Bhutan,3,1,South Asian Championship,India,+8,-8,902,550
2023-06-28,United States,Saint Kitts and Nevis,6,0,CONCACAF Championship,the United States,+1,-1,1831,1179
2023-06-28,Jamaica,Trinidad and Tobago,4,1,CONCACAF Championship,the United States,+26,-26,1577,1376
2023-06-29,Mexico,Haiti,3,1,CONCACAF Championship,the United States,+15,-15,1819,1555
2023-06-29,Honduras,Qatar,1,1,CONCACAF Championship,the United States,+5,-5,1461,1515
2023-06-30,Panama,Martinique,2,1,CONCACAF Championship,the United States,+11,-11,1674,1436
2023-06-30,Costa Rica,El Salvador,0,0,CONCACAF Championship,the United States,-14,+14,1647,1461
2023-07-01,Kuwait,Bangladesh,1,0,South Asian Championship,India,+2,-2,1393,900
2023-07-01,India,Lebanon,0,0,South Asian Championship,India,-4,+4,1268,1307
2023-07-01,Guadeloupe,Cuba,4,1,CONCACAF Championship,the United States,+51,-51,1320,1274
2023-07-01,Canada,Guatemala,0,0,CONCACAF Championship,the United States,-14,+14,1705,1504
2023-07-02,United States,Trinidad and Tobago,6,0,CONCACAF Championship,the United States,+4,-4,1835,1372
2023-07-02,Qatar,Mexico,1,0,CONCACAF Championship,the United States,+43,-43,1558,1776
2023-07-02,Jamaica,Saint Kitts and Nevis,5,0,CONCACAF Championship,the United States,+9,-9,1586,1170
2023-07-02,Honduras,Haiti,2,1,CONCACAF Championship,the United States,+32,-32,1493,1523
2023-07-03,Chagos Islands,Falkland Islands,4,0,Friendly,the United Kingdom,+9,-9,785,571
2023-07-04,India,Kuwait,1,1,South Asian Championship,India,+1,-1,1269,1392
2023-07-04,Guatemala,Guadeloupe,3,2,CONCACAF Championship,the United States,+13,-13,1517,1307
2023-07-04,El Salvador,Panama,2,2,CONCACAF Championship,the United States,+14,-14,1475,1660
2023-07-04,Costa Rica,Martinique,6,4,CONCACAF Championship,the United States,+17,-17,1664,1419
2023-07-04,Canada,Cuba,4,2,CONCACAF Championship,the United States,+6,-6,1711,1268
2023-07-05,South Africa,Namibia,1,1,COSAFA Cup,South Africa,-13,+13,1561,1403
2023-07-05,Botswana,Eswatini,1,0,COSAFA Cup,South Africa,+16,-16,1359,1250
2023-07-06,Malawi,Zambia,1,0,COSAFA Cup,South Africa,+32,-32,1294,1476
2023-07-06,Comoros,Seychelles,3,0,COSAFA Cup,South Africa,+8,-8,1263,880
2023-07-07,Lesotho,Mauritius,2,0,COSAFA Cup,South Africa,+12,-12,1212,944
2023-07-07,Angola,Mozambique,1,1,COSAFA Cup,South Africa,-4,+4,1419,1350
2023-07-08,South Africa,Botswana,2,1,COSAFA Cup,South Africa,+6,-6,1567,1353
2023-07-08,Eswatini,Namibia,2,1,COSAFA Cup,South Africa,+28,-28,1278,1375
2023-07-08,Panama,Qatar,4,0,CONCACAF Championship,the United States,+33,-33,1693,1525
2023-07-08,Mexico,Costa Rica,2,0,CONCACAF Championship,the United States,+26,-26,1802,1638
2023-07-09,Zambia,Comoros,2,1,COSAFA Cup,South Africa,+9,-9,1485,1254
2023-07-09,Malawi,Seychelles,2,0,COSAFA Cup,South Africa,+5,-5,1299,875
2023-07-09,United States,Canada,2,2,CONCACAF Championship,the United States,-14,+14,1821,1725
2023-07-09,Jamaica,Guatemala,1,0,CONCACAF Championship,the United States,+20,-20,1606,1497
2023-07-10,Mauritius,Angola,1,0,COSAFA Cup,South Africa,+38,-38,982,1381
2023-07-10,Lesotho,Mozambique,1,0,COSAFA Cup,South Africa,+28,-28,1240,1322
2023-07-11,Bermuda,Greenland,3,2,Island Games,the United Kingdom,+10,-10,1169,953
2023-07-11,Zambia,Seychelles,4,2,COSAFA Cup,South Africa,+2,-2,1487,873
2023-07-11,South Africa,Eswatini,2,1,COSAFA Cup,South Africa,+4,-4,1571,1274
2023-07-11,Malawi,Comoros,2,0,COSAFA Cup,South Africa,+26,-26,1325,1228
2023-07-11,Botswana,Namibia,0,0,COSAFA Cup,South Africa,+1,-1,1354,1374
2023-07-12,Mozambique,Mauritius,1,0,COSAFA Cup,South Africa,+5,-5,1327,977
2023-07-12,Angola,Lesotho,4,2,COSAFA Cup,South Africa,+18,-18,1399,1222
2023-07-12,United States,Panama,1,1,CONCACAF Championship,the United States,-14,+14,1807,1707
2023-07-12,Mexico,Jamaica,3,0,CONCACAF Championship,the United States,+21,-21,1823,1585
2023-07-14,South Africa,Zambia,1,2,COSAFA Cup,South Africa,-30,+30,1541,1517
2023-07-14,Lesotho,Malawi,1,1,COSAFA Cup,South Africa,+6,-6,1228,1319
2023-07-16,South Africa,Malawi,0,0,COSAFA Cup,South Africa,-15,+15,1526,1334
2023-07-16,Zambia,Lesotho,1,0,COSAFA Cup,South Africa,+6,-6,1523,1222
2023-07-16,Mexico,Panama,1,0,CONCACAF Championship,the United States,+17,-17,1840,1690
2023-07-30,Madagascar,Mayotte,3,1,Friendly tournament,Madagascar,+15,-15,1258,1210
2023-08-02,Ethiopia,Guyana,2,0,Friendly,the United States,+9,-9,1320,1160
2023-08-24,Madagascar,Seychelles,1,0,Indian Ocean Games,Madagascar,+2,-2,1260,871
2023-08-24,Comoros,Mayotte,0,0,Indian Ocean Games,Madagascar,-1,+1,1227,1211
2023-08-26,Mayotte,Réunion,0,0,Indian Ocean Games,Madagascar,+6,-6,1217,1364
2023-08-26,Madagascar,Mauritius,1,1,Indian Ocean Games,Madagascar,-12,+12,1248,989
2023-08-27,Bolivia,Panama,1,2,Friendly,Bolivia,-11,+11,1604,1701
2023-08-28,Tahiti,Cook Islands,9,1,Friendly,Tahiti,+2,-2,1150,681
2023-08-28,Mauritius,Seychelles,1,0,Indian Ocean Games,Madagascar,+10,-10,999,861
2023-08-28,Comoros,Réunion,1,1,Indian Ocean Games,Madagascar,+6,-6,1233,1358
2023-08-31,Tahiti,Cook Islands,3,0,Friendly,Tahiti,+1,-1,1151,680
2023-08-31,Réunion,Mauritius,2,1,Indian Ocean Games,Madagascar,+3,-3,1361,996
2023-08-31,Madagascar,Comoros,4,2,Indian Ocean Games,Madagascar,+15,-15,1263,1218
2023-09-02,Mauritius,Comoros,2,0,Indian Ocean Games,Madagascar,+35,-35,1031,1183
2023-09-02,Madagascar,Réunion,1,0,Indian Ocean Games,Madagascar,+15,-15,1278,1346
2023-09-03,Guatemala,Honduras,0,0,Friendly,the United States,0,0,1497,1493
2023-09-03,Bangladesh,Afghanistan,0,0,Friendly,Bangladesh,+2,-2,902,1083
2023-09-04,Zimbabwe,Namibia,2,2,Friendly,Zimbabwe,-1,+1,1316,1375
2023-09-06,Oman,Palestine,2,1,Friendly,Oman,+4,-4,1578,1429
2023-09-06,Malta,Gibraltar,1,0,Friendly,Malta,+3,-3,1270,1064
2023-09-06,Malaysia,Syria,2,2,Friendly,China,+4,-4,1286,1409
2023-09-06,Macao,Bhutan,0,1,Friendly,Macao,-16,+16,671,566
2023-09-06,Libya,Equatorial Guinea,1,1,African Nations Cup qualifier,Libya,+4,-4,1331,1495
2023-09-07,Wales,South Korea,0,0,Friendly,Wales,0,0,1661,1760
2023-09-07,Thailand,Lebanon,2,1,King's Cup,Thailand,+8,-8,1383,1299
2023-09-07,Qatar,Kenya,1,2,Friendly,Qatar,-17,+17,1508,1366
2023-09-07,Norway,Jordan,6,0,Friendly,Norway,+9,-9,1734,1589
2023-09-07,Kuwait,Bahrain,3,1,Friendly,the United Arab Emirates,+20,-20,1412,1481
2023-09-07,India,Iraq,2,2,King's Cup,Thailand,+11,-11,1280,1605
2023-09-07,Cambodia,Hong Kong,1,1,Friendly,Cambodia,+4,-4,867,1117
2023-09-07,Bulgaria,Iran,0,1,Friendly,Bulgaria,-5,+5,1493,1806
2023-09-07,Bangladesh,Afghanistan,1,1,Friendly,Bangladesh,+2,-2,904,1081
2023-09-07,Austria,Moldova,1,1,Friendly,Austria,-9,+9,1785,1289
2023-09-07,Tunisia,Botswana,3,0,African Nations Cup qualifier,Tunisia,+4,-4,1734,1350
2023-09-07,Niger,Uganda,0,2,African Nations Cup qualifier,Morocco,-18,+18,1210,1397
2023-09-07,Ghana,Central African Republic,2,1,African Nations Cup qualifier,Ghana,+4,-4,1587,1320
2023-09-07,Angola,Madagascar,0,0,African Nations Cup qualifier,Angola,-11,+11,1388,1289
2023-09-07,Algeria,Tanzania,0,0,African Nations Cup qualifier,Algeria,-18,+18,1696,1344
2023-09-07,Slovenia,Northern Ireland,4,2,European Championship qualifier,Slovenia,+10,-10,1671,1480
2023-09-07,Serbia,Hungary,1,2,European Championship qualifier,Serbia,-27,+27,1827,1849
2023-09-07,Poland,Faroe Islands,2,0,European Championship qualifier,Poland,+2,-2,1761,1280
2023-09-07,Netherlands,Greece,3,0,European Championship qualifier,the Netherlands,+8,-8,1964,1687
2023-09-07,Lithuania,Montenegro,2,2,European Championship qualifier,Lithuania,+10,-10,1272,1538
2023-09-07,Kazakhstan,Finland,0,1,European Championship qualifier,Kazakhstan,-12,+12,1437,1706
2023-09-07,France,Ireland,2,0,European Championship qualifier,France,+2,-2,2117,1658
2023-09-07,Denmark,San Marino,4,0,European Championship qualifier,Denmark,0,0,1851,781
2023-09-07,Czechia,Albania,1,1,European Championship qualifier,Czechia,-15,+15,1788,1577
2023-09-07,US Virgin Islands,Cayman Islands,2,2,CONCACAF Nations League C,the US Virgin Islands,+5,-5,639,826
2023-09-07,Anguilla,Saint Martin,0,6,CONCACAF Nations League C,Anguilla,-29,+29,585,861
2023-09-07,Saint Lucia,Sint Maarten,5,1,CONCACAF Nations League B,Curaçao,+15,-15,1084,819
2023-09-07,Saint Kitts and Nevis,Guadeloupe,1,2,CONCACAF Nations League B,Saint Kitts and Nevis,-18,+18,1152,1325
2023-09-07,Trinidad and Tobago,Curaçao,1,0,CONCACAF Nations League A,Trinidad and Tobago,+13,-13,1385,1325
2023-09-07,Panama,Martinique,3,0,CONCACAF Nations League A,Panama,+7,-7,1708,1412
2023-09-07,Guatemala,El Salvador,2,0,CONCACAF Nations League A,Guatemala,+20,-20,1517,1455
2023-09-07,Paraguay,Peru,0,0,World Cup qualifier,Paraguay,+1,-1,1720,1842
2023-09-07,Colombia,Venezuela,1,0,World Cup qualifier,Colombia,+5,-5,1956,1695
2023-09-07,Argentina,Ecuador,1,0,World Cup qualifier,Argentina,+4,-4,2151,1849
2023-09-08,Taiwan,Philippines,1,1,Friendly,Taiwan,0,0,924,1031
2023-09-08,Singapore,Tajikistan,0,2,Friendly,Singapore,-11,+11,1123,1336
2023-09-08,Myanmar,Nepal,0,0,Friendly,Myanmar,-2,+2,908,932
2023-09-08,Indonesia,Turkmenistan,2,0,Friendly,Indonesia,+9,-9,1292,1226
2023-09-08,Costa Rica,Saudi Arabia,3,1,Friendly,England,+12,-12,1650,1560
2023-09-08,Mali,South Sudan,4,0,African Nations Cup qualifier,Mali,+2,-2,1613,1117
2023-09-08,Egypt,Ethiopia,1,0,African Nations Cup qualifier,Egypt,+3,-3,1688,1317
2023-09-08,Burkina Faso,Eswatini,0,0,African Nations Cup qualifier,Morocco,-14,+14,1555,1288
2023-09-08,Turkey,Armenia,1,1,European Championship qualifier,Turkey,-15,+15,1714,1513
2023-09-08,Slovakia,Portugal,0,1,European Championship qualifier,Slovakia,-6,+6,1613,2018
2023-09-08,Luxembourg,Iceland,3,1,European Championship qualifier,Luxembourg,+23,-23,1506,1475
2023-09-08,Georgia,Spain,1,7,European Championship qualifier,Georgia,-17,+17,1634,2006
2023-09-08,Cyprus,Scotland,0,3,European Championship qualifier,Cyprus,-7,+7,1336,1839
2023-09-08,Croatia,Latvia,5,0,European Championship qualifier,Croatia,+1,-1,2012,1331
2023-09-08,Bosnia and Herzegovina,Liechtenstein,2,1,European Championship qualifier,Bosnia and Herzegovina,+1,-1,1555,966
2023-09-08,Dominican Republic,Nicaragua,0,2,CONCACAF Nations League B,the Dominican Republic,-32,+32,1169,1309
2023-09-08,Bermuda,French Guiana,0,0,CONCACAF Nations League B,Bermuda,+2,-2,1171,1303
2023-09-08,Belize,Saint Vincent and the Grenadines,1,2,CONCACAF Nations League B,Belize,-26,+26,1030,1065
2023-09-08,Barbados,Montserrat,2,3,CONCACAF Nations League B,Barbados,-29,+29,1018,1002
2023-09-08,Jamaica,Honduras,1,0,CONCACAF Nations League A,Jamaica,+10,-10,1595,1483
2023-09-08,Grenada,Suriname,1,1,CONCACAF Nations League A,Grenada,+5,-5,1120,1299
2023-09-08,Cuba,Haiti,0,0,CONCACAF Nations League A,the Dominican Republic,+13,-13,1281,1510
2023-09-08,Uruguay,Chile,3,1,World Cup qualifier,Uruguay,+9,-9,1926,1699
2023-09-08,Brazil,Bolivia,5,1,World Cup qualifier,Brazil,+2,-2,2096,1602
2023-09-09,United States,Uzbekistan,3,0,Friendly,the United States,+5,-5,1812,1603
2023-09-09,South Africa,Namibia,0,0,Friendly,South Africa,-6,+6,1520,1381
2023-09-09,Germany,Japan,1,4,Friendly,Germany,-25,+25,1889,1879
2023-09-09,China,Malaysia,1,1,Friendly,China,-7,+7,1470,1293
2023-09-09,Australia,Mexico,2,2,Friendly,the United States,+2,-2,1773,1838
2023-09-09,Senegal,Rwanda,1,1,African Nations Cup qualifier,Senegal,-19,+19,1750,1268
2023-09-09,Mozambique,Benin,3,2,African Nations Cup qualifier,Mozambique,+18,-18,1345,1376
2023-09-09,Mauritania,Gabon,2,1,African Nations Cup qualifier,Mauritania,+16,-16,1420,1418
2023-09-09,Malawi,Guinea,2,2,African Nations Cup qualifier,Malawi,-1,+1,1333,1421
2023-09-09,Ivory Coast,Lesotho,1,0,African Nations Cup qualifier,Ivory Coast,+2,-2,1636,1220
2023-09-09,Democratic Republic of Congo,Sudan,2,0,African Nations Cup qualifier,the Democratic Republic of the Congo,+8,-8,1528,1278
2023-09-09,Comoros,Zambia,1,1,African Nations Cup qualifier,the Comoros,+12,-12,1195,1511
2023-09-09,Romania,Israel,1,1,European Championship qualifier,Romania,-7,+7,1629,1620
2023-09-09,North Macedonia,Italy,1,1,European Championship qualifier,North Macedonia,+15,-15,1542,1946
2023-09-09,Kosovo,Switzerland,2,2,European Championship qualifier,Kosovo,+14,-14,1490,1862
2023-09-09,Estonia,Sweden,0,5,European Championship qualifier,Estonia,-20,+20,1423,1757
